effect,term,estimate,std.error,statistic,p.value,conf.low,conf.high
fixed,(Intercept),19.111623414304308,2.3448004150794834,24.04680553483895,9.015526234292511e-128,15.026708771134947,24.306995969191025
fixed,near_24TRUE,3.8061306367528056,0.3457649907529723,14.713242160695954,5.3005767910410344e-49,3.185348434196811,4.547895064949508
fixed,losingTRUE,0.35694306874492554,0.007486634860321108,-49.11622561730969,0,0.34256704966890167,0.37192238555397406
fixed,moral_weight,0.8961805027412679,0.12778722120222027,-0.7687264812637944,0.4420557009519284,0.6776756205818333,1.1851385369360619
fixed,near_24TRUE:losingTRUE,2.0152174892323993,0.3600405561994176,3.922106919661809,8.777802230082063e-5,1.4198599059533736,2.8602128364074653
